district,year,season,crop,area,production,yield,temperature,rainfall,humidity,nitrogen,phosphorus,potassium,organic_carbon,ph,micronutrient_score
murshidabad,2006,winter,rice,268311.4253195593,492849.0,2.18880569175016,22.17889289098928,979.1970384742024,60.044995592141426,0.27455404489487295,0.6772732435515011,0.5628875464486373,0.3524126332527605,6.786228800492596,0.6775316332284688
birbhum,2013,kharif,jute,1003.2261975570044,17028.0,19.549942594718715,24.801983776693113,1357.5094345642747,68.12462327703034,0.3592779165343287,0.8308185023663133,0.5715063883565976,0.37127644363940204,7.0837905578151945,0.9659861675660294
north 24 parganas,2000,rabi,groundnut,1012.7061921829868,750.0,0.7653061224489796,25.35878626556682,1344.418880084705,81.1938276487657,0.4311241099675015,1.0408553739573814,0.5790781356883583,0.6953737671534946,7.11472731731624,0.9765269807004465
barddhaman,1997,kharif,mesta,372.7932455191479,2790.0,8.885350318471337,20.410333576817084,118.83328152536228,68.80770083173884,0.32634668409260703,0.6872040738381305,0.4815315142126309,0.3501866418631284,6.625661897789651,0.8473300275268473
darjiling,2003,rabi,horse-gram,2.9206038749166656,2.0,0.6666666666666666,19.848340286279893,1253.9471810833836,67.1027979096159,0.477909027056619,0.5638176406931418,0.4946731593320021,0.9774186727314873,6.4167163087262304,0.6325164317608792
kochbihar,2009,rabi,khesari,218.54198539440623,267.0,1.13135593220339,23.886668196607097,1915.8941575659949,64.65850738416154,0.2836112668062932,0.8966291237979822,0.4224478215826973,0.7340099051102866,5.570115718550052,0.8285669599827501
darjiling,2013,summer,sesamum,165.2052020279204,110.0,0.6586826347305389,17.753975813432866,1527.5946062272812,65.37010966483082,0.5027096722687325,1.0715375387617083,0.4608403892318644,1.1893587285944416,6.698845929688753,0.24110214398188237
uttar dinajpur,2012,rabi,rapeseed &mustard,45610.690192423106,41751.0,0.8618938502508205,25.587412752695553,1365.6687363250094,61.68040976588686,0.48826532626068253,0.8160030126098825,0.4784192512118134,0.6311742624770711,6.3414572088047265,0.6879445302713026
kochbihar,2006,whole year,tobacco,10174.197970207695,16147.0,1.4340142095914743,28.415308507858107,1448.771412788415,61.18119693406903,0.3690695940047773,1.024067557366436,0.4202645119016124,0.6256084996764866,6.665020501914231,0.8322777922921755
barddhaman,1997,whole year,potato,45175.61455229197,909752.0,22.22159257449927,26.411751990008227,104.97395535316015,71.66294329082292,0.47159395118406844,1.0233830253194842,0.6058190936714495,0.5536447120609719,7.411086467658681,0.7712465301842294
bankura,2005,rabi,linseed,70.00757813437124,16.0,0.2051282051282051,25.817127313984138,1459.2456894789582,73.63381832995228,0.7029122522660417,0.8264548861895404,0.7061021206388142,0.5642194296037167,5.419391341005979,0.8590446871807725
kochbihar,1999,whole year,coconut,407.8848753510244,5700.0,12.0,19.502127332804925,165.58829215418115,70.6903795102703,0.30501036415637633,0.930924629981169,0.4532543635738962,0.6660396124165543,6.202117209921582,0.745642074731623
puruliya,2001,whole year,dry chillies,1066.767646729207,357.0,0.3046075085324232,21.29772630146566,1471.6510568379688,60.26430846212236,0.3560617581031149,0.8303569848691328,0.6917934568853598,0.3567936984923397,5.939580360938862,0.5403555671907482
darjiling,2011,rabi,maize,61.605709787472776,188.0,3.1333333333333333,21.510475010259196,1634.3933121008936,72.25134228033055,0.49902401144595887,0.4618575263263362,0.5213658556927128,0.8466858179701945,6.750432207624786,0.6144004191599357
murshidabad,1999,kharif,maize,482.1941324212882,980.0,2.08955223880597,23.425697038200006,134.38655641573393,61.82575323684142,0.32399364824037585,0.553534965157382,0.672811172716281,0.39703385892641224,6.694056166871783,0.7293407782455932
kochbihar,2003,kharif,maize,347.9596465799153,467.0,1.3695014662756595,26.726463560448025,1378.4499269809376,67.66375272379412,0.34083561327877204,0.8962277978279138,0.41544756522426285,0.6241824425162609,6.972731914984446,0.8938489726740309
south 24 parganas,2001,whole year,turmeric,239.05277048353446,142.0,0.6016949152542372,24.412748168679222,1373.7373413859273,81.67012911546958,0.33569522706969457,0.7687399971059606,0.9045262997234457,0.5361319326415614,6.812070099429243,0.8672780571709408
darjiling,2008,rabi,wheat,1939.5949225839959,2783.0,1.370935960591133,17.14191679364973,1657.3727269692392,55.62161614962943,0.5357468339773492,0.4663402273901685,0.5317184325046931,0.9104230654679938,6.390674469373461,0.542990440904268
dakshin dinajpur,2014,rabi,wheat,14067.34402656064,41396.0,3.156626506024097,21.782878998243277,698.2265549210373,64.59398759564826,0.4396238757205372,0.39743870804931036,0.5529989672356164,0.5358550028280896,6.352487417587177,0.731662333067085
east midnapore,2014,rabi,khesari,8619.418100686114,14578.0,1.7110328638497652,27.486402480486525,689.1372025740657,76.67282678614315,0.5949985710556082,0.8977052470253946,0.522926682438929,0.8128818975598803,5.926841164087305,0.893167600869277
barddhaman,2012,rabi,safflower,3.7547950327665855,3.0,0.75,25.87112428798176,1093.1008981551458,69.76411647476837,0.5546430085745796,0.9141091582955224,0.6691017590330934,0.4403644756547733,6.881583836424909,0.8071245579275975
barddhaman,2008,rabi,wheat,2169.56244289073,4667.0,2.326520438683948,28.046265602766972,1164.7007487890228,74.66950902968775,0.48129936880110913,1.120403252063311,0.7692527167404859,0.509485896055595,6.384669153302156,0.8532619516533234
barddhaman,2013,summer,rice,190545.5267431039,668407.0,3.793047287749902,22.819447037893916,1624.1107138912655,79.46241385122897,0.3047405213993197,0.5896766334545815,0.40081417839057293,0.3309147659488611,7.073878435076907,0.6989549313414158
hugli,2001,whole year,arecanut,185.8329603971189,338.0,1.898876404494382,22.898933590456444,1084.3105081693134,75.8364899881572,0.3239314870021367,1.1635564910855527,0.8552706526717571,0.4603358013474451,7.251004737333283,0.7547709993978803
west midnapore,2007,kharif,sunflower,448.5586668549671,723.0,1.5995575221238938,27.903910142258013,2574.702400162223,85.64526812114207,0.6612383438562365,0.8960099020002155,0.5962353375655587,0.7329573235125852,6.7968873733925985,0.8266556230960769
barddhaman,2004,summer,rice,216207.15609777888,609379.0,3.04084372099522,32.30024410148115,1107.6396540660992,60.99841893520018,0.4264936530083742,0.7465093309172363,0.6831514722650917,0.612545399927983,8.188583427067933,0.7202477745604344
darjiling,2008,rabi,linseed,92.18423765371807,15.0,0.1744186046511628,20.102846911396707,1684.2509213449712,61.903528115683976,0.5091134328213757,1.0732437007184827,0.5598763103096795,0.8639982210515426,7.474438380765059,0.3400076732339185
puruliya,2004,whole year,sannhamp,234.33406918126119,874.0,4.14218009478673,30.713067911233097,1147.3066011626531,72.71693964188654,0.34707174104116517,0.8816356157158874,0.6068293023026707,0.34271358398284835,6.261294478283011,0.6190072198067588
puruliya,2011,autumn,rice,229.00780871436706,245.0,1.225,24.535643368876038,1611.7951969162978,69.56563857408905,0.3057279514565922,0.8619667345560963,0.6265025154180336,0.38341175144503287,8.813385463488164,0.5658321081179646
west midnapore,1999,whole year,arecanut,82.81336285180808,65.0,0.8333333333333334,28.646738814444475,129.1046035504896,71.0150788894963,0.5216274974432045,0.9489066010629525,0.6033902393497266,0.8517490798309975,7.058830053165227,0.7082126699570774
birbhum,1997,whole year,linseed,348.8014817272069,50.0,0.1333333333333333,22.97539194763533,126.88188122532974,61.58495865711667,0.34161742980234355,0.7419924896354074,0.6111796571008427,0.3069685741319161,6.64181216798511,0.7959862264087548
west midnapore,2002,kharif,urad,777.0299189010642,228.0,0.2780487804878049,22.975245915417606,1511.8910188359287,70.02817011515846,0.21583771271511482,0.702975709937928,0.8308190390492013,0.47836328197482925,4.658806898487437,0.8211072934053201
darjiling,2014,rabi,rapeseed &mustard,335.6904955955067,111.0,0.3041095890410959,18.856711746684006,1317.2517564759366,65.04001435488667,0.5270834479914175,1.0968271997289645,0.5525252501732796,1.0510713462685382,6.975597586596227,0.3002009342533271
west midnapore,1998,rabi,moong(green gram),1499.8487964083445,795.0,0.5501730103806228,20.772124226403843,145.37468438202205,75.87169646870883,0.5088021452758074,0.996031091914074,0.5753472645586412,0.6452043168990915,5.07190752589355,0.7490534177087063
birbhum,1997,rabi,oilseeds total,2033941.7410749972,1929800.0,0.9340302986302697,26.08647386626672,136.01148925930684,72.93482291141373,0.3542345929815396,0.8743313729353422,0.5858784715733486,0.36834034096321466,5.399933303722505,0.6136243069270763
puruliya,1999,whole year,coconut,18.584637901305726,290.0,14.5,27.238220915695173,133.4162320193656,69.47207628753625,0.3605600619838274,0.9944643517668736,0.6089698203080782,0.37346324526212116,6.347353347434712,0.6873930442952277
darjiling,2013,kharif,urad,298.4533305766113,234.0,0.7932203389830509,20.74111545151173,1195.2977087033532,53.26526346372623,0.49928638911822004,1.2983328346698435,0.5051168577360589,1.017109941485584,6.861221647997503,0.36318830656952694
west midnapore,2002,whole year,sannhamp,482.3950907906955,1897.0,4.331050228310502,28.82524993703843,1646.97533610436,71.45748132668191,0.622859796368622,0.8734303813224349,0.6756559334586181,0.825056567066379,6.930632198582467,0.7966016652564853
south 24 parganas,1997,whole year,pulses total,571516.9546814379,303400.0,0.5953689167974883,28.507439520672293,112.7098000634612,68.41657079844471,0.47219216760198457,0.8507999002172549,0.7924915725371323,0.5152905845622683,5.778020651236468,0.7979140214584378
south 24 parganas,1999,rabi,gram,8.325885641024234,6.0,0.8571428571428571,26.60652986504799,99.8100682933158,66.2807303842911,0.48763051961663767,0.8184827524239465,0.5775351815094156,0.5061087194765834,6.119236621763328,0.8202423222510424
maldah,2013,rabi,linseed,126.67567822653287,91.0,0.6791044776119403,29.026292456908006,1166.3212725135825,63.909798340854245,0.2072477156154711,0.8898572803343472,0.2219617422455027,0.4401411585040254,7.27476926773089,0.7567390857510714
west midnapore,2005,whole year,groundnut,12546.297406419973,18152.0,1.6028256070640177,24.26763165596132,1931.3015088681718,82.30321539489981,0.21079451575048136,0.6874720064385582,0.6971641283146098,0.5061107304781362,6.309028873427284,0.7655896573735004
west midnapore,2000,kharif,jute,2765.0504391521895,49600.0,17.2461752433936,23.388146542079884,1575.242504465484,79.82325043136959,0.22136114549387065,0.6239292963485564,0.733170785170836,0.5297829131811909,5.726801390999044,0.8123094940632429
south 24 parganas,2005,whole year,coconut,3681.5348801551972,42908.0,13.412941544232572,25.554297066104567,1434.7343690871685,82.52221447562387,0.28482753494429636,0.7656723955645615,0.6876643781959845,0.5061638225055146,7.480924398337498,0.7983931940987254
birbhum,1999,whole year,coconut,369.63622813641143,1825.0,5.0,25.167788911735077,141.23243174324284,58.52030370972419,0.2766169455931304,1.079877607283437,0.5198679350464006,0.3357357329287526,7.1058412726167415,0.7520958522801077
west midnapore,2000,kharif,castor seed,109.99979501888609,127.0,1.27,23.61970527567294,1469.3147439173335,87.46640722455847,0.15089966849771885,0.766745841694223,0.7115807498150447,0.5065658287695924,6.270855346891513,0.9489819347598617
puruliya,2012,autumn,jowar,27.122309795309384,10.0,0.3846153846153846,23.997162850465934,1282.8384292752705,85.56625501769358,0.31863452329760295,0.7749034915107932,0.6190089218951201,0.30335133862728725,6.072318468769262,0.5574082036362099
east midnapore,2013,autumn,rice,13029.92162931291,23297.0,2.033784373635967,24.013043766958074,997.8698581808018,73.58582302182819,0.532809087644054,0.8654370377893091,0.6328167527212842,0.7276403328344759,7.017182212942642,1.0724690710297078
barddhaman,2008,kharif,groundnut,53.989304302622024,76.0,1.2459016393442623,26.854033585837353,1647.409778201389,75.35929674676639,0.473892735164538,0.9270264887088195,0.7420488766693651,0.46945821988677283,6.017262100531858,0.9107769119068069
darjiling,2001,rabi,moong(green gram),30.98202579380545,25.0,0.6944444444444444,15.920860024412779,1039.398564763702,59.42560813091701,0.5264577373710257,0.5546343312775038,0.5574860780517561,0.9372440190016609,6.698785087062295,0.6500376419756044
maldah,2002,kharif,urad,12931.733762755166,11037.0,0.9235210442640784,27.090610612636453,1460.6739931703764,62.63605229769099,0.25400057463092807,1.062338901907665,0.2050430023868637,0.5256313107677086,6.92061528126521,0.7866171235833005
haora,2005,winter,rice,72756.38077584356,148820.0,2.0311732270568323,28.599937081548227,1073.5804429246011,78.4679215613541,0.46598965376944973,0.5889150286318992,0.5734588732858817,0.7405655653634352,6.822356265676186,0.9862998294338854
west midnapore,2000,whole year,arecanut,79.30927891051476,109.0,1.2823529411764707,24.7128820644297,1283.9181435748123,74.19858651627334,0.18827924319029934,0.666854295948076,0.6061176779177067,0.48790289647798035,6.3649001843568165,0.8741553500505124
west midnapore,1999,winter,sesamum,28.39091564546512,12.0,0.4,23.420612599690337,196.26644825165272,71.10795608675079,0.422215147954728,0.9154742849025888,0.6403207499257139,0.8073531603749214,6.749451045445516,0.7706380143803054
darjiling,2000,rabi,urad,89.44208187623454,59.0,0.6555555555555556,17.361910407820744,785.2621136170945,61.81230490216466,0.4808154597415619,0.549044058370593,0.5195415378593309,0.981197752612788,6.103946047950928,0.5543060716519781
haora,2013,rabi,masoor,13.218461501932142,11.0,0.8461538461538461,26.38373491175111,1043.2971455770776,64.04428335231347,0.42820443796600954,0.5871401161792444,0.5310132726603416,0.7980571343578373,7.347635115112515,1.0207565428782417
barddhaman,1999,rabi,wheat,2301.000592365233,5209.0,2.247195858498706,24.773307129141596,117.67429230447172,63.07349841073721,0.37517420147864244,0.9033020126834502,0.6038329524904466,0.6345530279805266,7.100141928476073,0.9424248399582662
uttar dinajpur,2011,kharif,horse-gram,48.774568150014446,28.0,0.509090909090909,26.239410444422667,1670.6180919193844,66.84047372407964,0.5654819449243347,0.5647347959937788,0.5027665580628259,0.5086872172408805,5.782054904459449,0.6611762735672959
dakshin dinajpur,2009,kharif,jute,19789.06767441426,234179.0,13.00633157456262,25.7549585090604,916.6992366343987,73.71850907085361,0.5005856150024998,0.43598768985530045,0.7844866126083571,0.5546268738100107,6.700470658335533,0.8003378060282809
barddhaman,1999,rabi,urad,14.035728661026814,9.0,0.6,25.63395528112924,130.73762606202428,80.55014338314528,0.5222785842630447,0.9851845671073081,0.7578691257616474,0.4968540843627388,5.763705325820864,0.6677656822862137
barddhaman,2013,rabi,maize,254.7501901460824,665.0,2.2696245733788394,26.891000763334958,1654.214031023081,80.72010632161607,0.2903628666814802,0.6478534203013003,0.4568666246261692,0.42127111494074176,6.32018232366103,0.7351849446978347
haora,2003,kharif,jute,6439.9986214655755,131182.0,18.559988681380872,28.451713452923816,983.1106731053138,71.73862163951196,0.4305042649412618,0.6682122410782912,0.6456798281943128,0.7216175313587032,6.8698957973422425,0.9699079944709842
darjiling,2013,rabi,masoor,32.70496278301948,22.0,0.8148148148148148,18.835572312283986,1832.6503784997053,65.60959905045264,0.5287459986774787,0.9539888817763877,0.5201401311141524,1.0898534335456123,7.303844127158067,0.31183670372205946
darjiling,2001,kharif,maize,13825.87440949837,44872.0,3.469842251778534,18.352811952554116,974.1352523432988,62.176353643112726,0.6141348824304382,0.9490198985419331,0.5440359978282322,0.8294185998656438,6.595338953553076,0.2889766965923221
dakshin dinajpur,2006,rabi,rapeseed &mustard,24492.393274469305,13065.0,0.5477068835415444,22.724081760562022,927.1526370525875,82.5440161873561,0.518609202558162,0.3969137203087811,0.6898070377872297,0.5728658831378515,5.904818262139906,0.7051584037261309
