,district,state,year,month,temperature,rainfall,humidity
148129,bankura,west bengal,2007,11,21.02,0.86,81.81
148139,puruliya,west bengal,2007,11,20.12,0.5,80.35
148150,birbhum,west bengal,2007,11,20.97,0.73,80.96
148290,west midnapore,west bengal,2008,11,21.7,0.01,79.27
148299,bankura,west bengal,2008,11,21.14,0.0,77.52
148309,puruliya,west bengal,2008,11,20.3,0.01,75.82
148320,birbhum,west bengal,2008,11,21.17,0.04,76.54
148460,west midnapore,west bengal,2009,11,21.74,0.91,78.53
148469,bankura,west bengal,2009,11,21.2,0.58,75.25
148479,puruliya,west bengal,2009,11,20.43,0.58,72.06
148490,birbhum,west bengal,2009,11,20.99,0.24,74.85
148630,west midnapore,west bengal,2010,11,23.86,0.23,77.12
148639,bankura,west bengal,2010,11,23.66,0.31,72.19
148649,puruliya,west bengal,2010,11,22.71,0.31,70.77
148660,birbhum,west bengal,2010,11,23.44,0.18,72.64
148800,west midnapore,west bengal,2011,11,21.84,0.08,78.29
148809,bankura,west bengal,2011,11,21.14,0.15,77.84
148819,puruliya,west bengal,2011,11,20.17,0.08,77.2
148830,birbhum,west bengal,2011,11,21.3,0.11,78.03
148970,west midnapore,west bengal,2012,11,19.85,1.75,78.71
148979,bankura,west bengal,2012,11,18.97,1.59,78.2
148989,puruliya,west bengal,2012,11,17.9,1.55,77.33
149000,birbhum,west bengal,2012,11,18.46,1.93,74.83
149140,west midnapore,west bengal,2013,11,20.5,0.0,80.4
149149,bankura,west bengal,2013,11,19.9,0.0,78.11
149159,puruliya,west bengal,2013,11,19.05,0.0,76.42
149170,birbhum,west bengal,2013,11,19.86,0.0,78.06
149310,west midnapore,west bengal,2014,11,20.67,0.0,71.01
149319,bankura,west bengal,2014,11,20.15,0.0,68.04
149329,puruliya,west bengal,2014,11,19.49,0.0,64.71
149340,birbhum,west bengal,2014,11,20.04,0.0,66.98
149480,west midnapore,west bengal,2015,11,22.81,0.02,74.94
149489,bankura,west bengal,2015,11,22.19,0.01,72.15
149499,puruliya,west bengal,2015,11,21.67,0.0,67.87
149510,birbhum,west bengal,2015,11,22.82,0.02,66.41
149650,west midnapore,west bengal,2016,11,20.75,1.06,78.57
149659,bankura,west bengal,2016,11,20.08,0.34,76.82
149669,puruliya,west bengal,2016,11,19.11,0.01,76.1
149680,birbhum,west bengal,2016,11,20.46,0.02,76.81
149820,west midnapore,west bengal,2017,11,21.42,0.93,78.47
149829,bankura,west bengal,2017,11,20.96,0.65,76.29
149839,puruliya,west bengal,2017,11,20.31,0.36,73.52
149850,birbhum,west bengal,2017,11,21.0,0.3,76.22
149990,west midnapore,west bengal,2018,11,22.3,0.18,74.7
149999,bankura,west bengal,2018,11,21.71,0.12,72.19
150009,puruliya,west bengal,2018,11,20.91,0.09,69.04
150020,birbhum,west bengal,2018,11,22.02,0.01,68.05
150160,west midnapore,west bengal,2019,11,22.07,2.01,82.89
150169,bankura,west bengal,2019,11,21.4,0.79,81.65
150179,puruliya,west bengal,2019,11,20.33,0.06,82.6
150190,birbhum,west bengal,2019,11,21.43,0.15,82.35
150330,west midnapore,west bengal,2020,11,21.44,0.29,79.81
150339,bankura,west bengal,2020,11,20.72,0.22,77.33
150349,puruliya,west bengal,2020,11,19.91,0.16,74.99
150360,birbhum,west bengal,2020,11,20.67,0.05,77.74
150500,west midnapore,west bengal,2021,11,21.84,0.69,83.8
150509,bankura,west bengal,2021,11,21.14,1.03,82.53
150519,puruliya,west bengal,2021,11,19.93,1.53,81.27
150530,birbhum,west bengal,2021,11,20.41,1.01,82.65
150670,west midnapore,west bengal,2022,11,20.53,0.0,77.39
150679,bankura,west bengal,2022,11,19.98,0.0,74.26
150689,puruliya,west bengal,2022,11,19.12,0.0,72.52
150700,birbhum,west bengal,2022,11,20.43,0.0,72.74
150840,west midnapore,west bengal,2023,11,21.98,0.32,80.63
150849,bankura,west bengal,2023,11,21.39,0.26,78.16
150859,puruliya,west bengal,2023,11,20.71,0.09,75.27
150870,birbhum,west bengal,2023,11,21.55,0.09,78.78
150936,east midnapore,west bengal,2000,11,24.29,0.02,69.88
150937,north 24 parganas,west bengal,2000,11,24.33,0.06,71.37
150938,south 24 parganas,west bengal,2000,11,24.33,0.06,71.37
150939,haora,west bengal,2000,11,22.79,0.02,73.78
150940,kolkata,west bengal,2000,11,22.79,0.02,73.78
150943,hugli,west bengal,2000,11,22.42,0.01,72.22
150946,barddhaman,west bengal,2000,11,22.2,0.01,71.06
150947,nadia,west bengal,2000,11,22.52,0.01,72.42
150956,murshidabad,west bengal,2000,11,21.83,0.02,70.23
150963,maldah,west bengal,2000,11,21.97,0.04,67.64
150971,dakshin dinajpur,west bengal,2000,11,22.09,0.08,68.69
150979,uttar dinajpur,west bengal,2000,11,22.23,0.17,63.26
150991,east midnapore,west bengal,2001,11,24.38,0.81,75.26
150992,north 24 parganas,west bengal,2001,11,24.46,0.83,75.78
150993,south 24 parganas,west bengal,2001,11,24.46,0.83,75.78
150994,haora,west bengal,2001,11,23.08,0.62,79.13
150995,kolkata,west bengal,2001,11,23.08,0.62,79.13
150998,hugli,west bengal,2001,11,22.71,0.48,78.45
151001,barddhaman,west bengal,2001,11,22.59,0.4,77.18
151002,nadia,west bengal,2001,11,22.86,0.44,76.83
151011,murshidabad,west bengal,2001,11,22.33,0.29,75.58
151018,maldah,west bengal,2001,11,22.03,0.24,75.64
151026,dakshin dinajpur,west bengal,2001,11,21.62,0.24,78.35
151034,uttar dinajpur,west bengal,2001,11,21.23,0.24,76.2
151046,east midnapore,west bengal,2002,11,22.8,2.44,76.18
151047,north 24 parganas,west bengal,2002,11,23.04,2.44,77.0
151048,south 24 parganas,west bengal,2002,11,23.04,2.44,77.0
151049,haora,west bengal,2002,11,21.4,2.14,80.18
151050,kolkata,west bengal,2002,11,21.4,2.14,80.18
151053,hugli,west bengal,2002,11,21.19,1.77,79.78
151056,barddhaman,west bengal,2002,11,21.3,1.43,77.89
151057,nadia,west bengal,2002,11,21.86,1.47,77.67
151066,murshidabad,west bengal,2002,11,21.37,0.83,76.37
151073,maldah,west bengal,2002,11,21.31,0.55,76.25
151081,dakshin dinajpur,west bengal,2002,11,21.02,0.42,79.69
151089,uttar dinajpur,west bengal,2002,11,21.36,0.23,72.98
151101,east midnapore,west bengal,2003,11,22.89,0.54,72.24
151102,north 24 parganas,west bengal,2003,11,22.86,0.37,73.32
151103,south 24 parganas,west bengal,2003,11,22.86,0.37,73.32
151104,haora,west bengal,2003,11,21.35,0.33,76.96
151105,kolkata,west bengal,2003,11,21.35,0.33,76.96
151108,hugli,west bengal,2003,11,21.14,0.21,76.16
151111,barddhaman,west bengal,2003,11,21.23,0.15,74.45
151112,nadia,west bengal,2003,11,21.56,0.09,74.54
151121,murshidabad,west bengal,2003,11,21.18,0.07,73.78
151128,maldah,west bengal,2003,11,20.84,0.06,75.09
151136,dakshin dinajpur,west bengal,2003,11,20.5,0.11,79.12
151144,uttar dinajpur,west bengal,2003,11,20.09,0.29,76.56
151156,east midnapore,west bengal,2004,11,22.96,0.0,69.4
151157,north 24 parganas,west bengal,2004,11,22.92,0.0,71.24
151158,south 24 parganas,west bengal,2004,11,22.92,0.0,71.24
151159,haora,west bengal,2004,11,21.41,0.0,74.99
151160,kolkata,west bengal,2004,11,21.41,0.0,74.99
151163,hugli,west bengal,2004,11,21.14,0.0,75.78
151166,barddhaman,west bengal,2004,11,21.13,0.0,75.84
151167,nadia,west bengal,2004,11,21.31,0.0,77.47
151176,murshidabad,west bengal,2004,11,21.0,0.01,76.8
151183,maldah,west bengal,2004,11,20.74,0.02,77.77
151191,dakshin dinajpur,west bengal,2004,11,20.39,0.04,80.98
151199,uttar dinajpur,west bengal,2004,11,20.26,0.07,77.26
151211,east midnapore,west bengal,2005,11,22.05,0.02,71.84
151212,north 24 parganas,west bengal,2005,11,22.08,0.01,74.41
151213,south 24 parganas,west bengal,2005,11,22.08,0.01,74.41
151214,haora,west bengal,2005,11,20.44,0.01,76.78
151215,kolkata,west bengal,2005,11,20.44,0.01,76.78
151218,hugli,west bengal,2005,11,20.17,0.0,77.2
151221,barddhaman,west bengal,2005,11,20.2,0.0,76.77
151222,nadia,west bengal,2005,11,20.53,0.01,78.7
151231,murshidabad,west bengal,2005,11,20.32,0.0,76.49
151238,maldah,west bengal,2005,11,20.32,0.0,76.48
151246,dakshin dinajpur,west bengal,2005,11,20.21,0.0,80.01
151254,uttar dinajpur,west bengal,2005,11,19.96,0.0,76.67
151266,east midnapore,west bengal,2006,11,23.42,0.41,75.9
151267,north 24 parganas,west bengal,2006,11,23.51,0.34,75.13
151268,south 24 parganas,west bengal,2006,11,23.51,0.34,75.13
151269,haora,west bengal,2006,11,22.06,0.29,79.4
151270,kolkata,west bengal,2006,11,22.06,0.29,79.4
151273,hugli,west bengal,2006,11,21.67,0.21,79.35
151276,barddhaman,west bengal,2006,11,21.61,0.16,77.58
151277,nadia,west bengal,2006,11,22.04,0.13,75.14
151286,murshidabad,west bengal,2006,11,21.61,0.11,73.37
151293,maldah,west bengal,2006,11,21.34,0.14,72.82
151301,dakshin dinajpur,west bengal,2006,11,20.9,0.2,75.56
151309,uttar dinajpur,west bengal,2006,11,20.47,0.31,74.37
151321,east midnapore,west bengal,2007,11,23.3,1.16,78.38
151322,north 24 parganas,west bengal,2007,11,23.4,1.43,78.69
151323,south 24 parganas,west bengal,2007,11,23.4,1.43,78.69
151324,haora,west bengal,2007,11,21.96,1.31,82.68
151325,kolkata,west bengal,2007,11,21.96,1.31,82.68
151328,hugli,west bengal,2007,11,21.57,1.43,83.32
151331,barddhaman,west bengal,2007,11,21.43,1.28,82.79
151332,nadia,west bengal,2007,11,21.63,1.42,82.77
151341,murshidabad,west bengal,2007,11,21.38,0.58,81.09
151348,maldah,west bengal,2007,11,21.17,0.4,80.74
151356,dakshin dinajpur,west bengal,2007,11,21.18,0.37,80.84
151364,uttar dinajpur,west bengal,2007,11,21.12,0.31,75.76
151376,east midnapore,west bengal,2008,11,23.34,0.01,75.33
151377,north 24 parganas,west bengal,2008,11,23.51,0.01,74.21
151378,south 24 parganas,west bengal,2008,11,23.51,0.01,74.21
151379,haora,west bengal,2008,11,22.08,0.0,78.59
151380,kolkata,west bengal,2008,11,22.08,0.0,78.59
151383,hugli,west bengal,2008,11,21.75,0.0,78.95
151386,barddhaman,west bengal,2008,11,21.73,0.01,77.55
151387,nadia,west bengal,2008,11,22.05,0.01,76.55
151396,murshidabad,west bengal,2008,11,21.84,0.3,74.77
151403,maldah,west bengal,2008,11,21.58,0.65,75.19
151411,dakshin dinajpur,west bengal,2008,11,20.99,1.02,79.62
151419,uttar dinajpur,west bengal,2008,11,20.94,0.88,77.15
151431,east midnapore,west bengal,2009,11,23.62,1.15,74.67
151432,north 24 parganas,west bengal,2009,11,23.83,1.06,74.63
151433,south 24 parganas,west bengal,2009,11,23.83,1.06,74.63
151434,haora,west bengal,2009,11,22.12,0.96,78.7
151435,kolkata,west bengal,2009,11,22.12,0.96,78.7
151438,hugli,west bengal,2009,11,21.64,0.69,79.18
151441,barddhaman,west bengal,2009,11,21.47,0.4,78.38
151442,nadia,west bengal,2009,11,21.8,0.35,79.23
151451,murshidabad,west bengal,2009,11,21.18,0.1,77.07
151458,maldah,west bengal,2009,11,20.88,0.04,77.39
151466,dakshin dinajpur,west bengal,2009,11,20.67,0.02,80.59
151474,uttar dinajpur,west bengal,2009,11,20.34,0.02,76.28
151486,east midnapore,west bengal,2010,11,25.33,0.26,73.99
151487,north 24 parganas,west bengal,2010,11,25.43,0.35,73.45
151488,south 24 parganas,west bengal,2010,11,25.43,0.35,73.45
151489,haora,west bengal,2010,11,24.19,0.19,76.7
151490,kolkata,west bengal,2010,11,24.19,0.19,76.7
151493,hugli,west bengal,2010,11,23.87,0.16,76.06
151496,barddhaman,west bengal,2010,11,23.96,0.15,73.97
151497,nadia,west bengal,2010,11,23.97,0.18,75.93
151506,murshidabad,west bengal,2010,11,23.92,0.13,71.76
151513,maldah,west bengal,2010,11,22.97,0.15,76.08
151521,dakshin dinajpur,west bengal,2010,11,22.03,0.26,82.08
151529,uttar dinajpur,west bengal,2010,11,21.54,0.53,80.92
151541,east midnapore,west bengal,2011,11,23.78,0.03,71.43
151542,north 24 parganas,west bengal,2011,11,24.06,0.03,69.9
151543,south 24 parganas,west bengal,2011,11,24.06,0.03,69.9
151544,haora,west bengal,2011,11,22.37,0.04,76.73
151545,kolkata,west bengal,2011,11,22.37,0.04,76.73
151548,hugli,west bengal,2011,11,22.01,0.06,78.03
151551,barddhaman,west bengal,2011,11,21.93,0.07,77.73
151552,nadia,west bengal,2011,11,22.31,0.05,75.54
151561,murshidabad,west bengal,2011,11,21.74,0.08,77.73
151568,maldah,west bengal,2011,11,21.41,0.09,78.32
151576,dakshin dinajpur,west bengal,2011,11,21.01,0.17,79.39
151584,uttar dinajpur,west bengal,2011,11,20.67,0.31,78.65
151596,east midnapore,west bengal,2012,11,21.78,2.04,75.43
151597,north 24 parganas,west bengal,2012,11,22.23,2.15,73.92
151598,south 24 parganas,west bengal,2012,11,22.23,2.15,73.92
151599,haora,west bengal,2012,11,20.16,1.96,78.15
151600,kolkata,west bengal,2012,11,20.16,1.96,78.15
151603,hugli,west bengal,2012,11,19.56,2.06,78.18
151606,barddhaman,west bengal,2012,11,19.23,2.29,76.71
151607,nadia,west bengal,2012,11,19.73,2.38,75.65
151616,murshidabad,west bengal,2012,11,19.1,1.98,71.33
151623,maldah,west bengal,2012,11,18.8,1.28,70.84
151631,dakshin dinajpur,west bengal,2012,11,18.36,0.64,75.02
151639,uttar dinajpur,west bengal,2012,11,18.69,0.22,67.98
151651,east midnapore,west bengal,2013,11,22.25,0.0,77.78
151652,north 24 parganas,west bengal,2013,11,22.55,0.0,77.47
151653,south 24 parganas,west bengal,2013,11,22.55,0.0,77.47
151654,haora,west bengal,2013,11,20.9,0.0,80.77
151655,kolkata,west bengal,2013,11,20.9,0.0,80.77
151658,hugli,west bengal,2013,11,20.54,0.0,81.19
151661,barddhaman,west bengal,2013,11,20.5,0.0,80.17
151662,nadia,west bengal,2013,11,20.9,0.0,80.88
151671,murshidabad,west bengal,2013,11,20.52,0.0,78.89
151678,maldah,west bengal,2013,11,20.34,0.0,79.17
151686,dakshin dinajpur,west bengal,2013,11,20.36,0.0,81.47
151694,uttar dinajpur,west bengal,2013,11,20.33,0.0,78.09
151706,east midnapore,west bengal,2014,11,22.66,0.0,68.05
151707,north 24 parganas,west bengal,2014,11,23.0,0.0,67.68
151708,south 24 parganas,west bengal,2014,11,23.0,0.0,67.68
151709,haora,west bengal,2014,11,20.96,0.0,71.72
151710,kolkata,west bengal,2014,11,20.96,0.0,71.72
151713,hugli,west bengal,2014,11,20.54,0.0,71.58
151716,barddhaman,west bengal,2014,11,20.58,0.0,69.23
151717,nadia,west bengal,2014,11,21.38,0.0,67.84
151726,murshidabad,west bengal,2014,11,21.15,0.0,63.72
151733,maldah,west bengal,2014,11,20.9,0.0,65.05
151741,dakshin dinajpur,west bengal,2014,11,20.58,0.0,71.11
151749,uttar dinajpur,west bengal,2014,11,20.46,0.0,69.66
151761,east midnapore,west bengal,2015,11,24.62,0.1,70.69
151762,north 24 parganas,west bengal,2015,11,24.68,0.12,70.32
151763,south 24 parganas,west bengal,2015,11,24.68,0.12,70.32
151764,haora,west bengal,2015,11,23.36,0.02,73.63
151765,kolkata,west bengal,2015,11,23.36,0.02,73.63
151768,hugli,west bengal,2015,11,23.04,0.01,73.27
151771,barddhaman,west bengal,2015,11,23.16,0.03,71.21
151772,nadia,west bengal,2015,11,23.72,0.03,70.05
151781,murshidabad,west bengal,2015,11,23.77,0.06,65.98
151788,maldah,west bengal,2015,11,23.84,0.06,64.57
151796,dakshin dinajpur,west bengal,2015,11,23.29,0.03,73.88
151804,uttar dinajpur,west bengal,2015,11,23.41,0.13,65.85
151816,east midnapore,west bengal,2016,11,22.42,2.3,76.13
151817,north 24 parganas,west bengal,2016,11,22.76,2.55,76.23
151818,south 24 parganas,west bengal,2016,11,22.76,2.55,76.23
151819,haora,west bengal,2016,11,21.23,1.51,79.25
151820,kolkata,west bengal,2016,11,21.23,1.51,79.25
151823,hugli,west bengal,2016,11,21.07,0.81,79.21
151826,barddhaman,west bengal,2016,11,21.17,0.29,78.11
151827,nadia,west bengal,2016,11,21.71,0.74,78.05
151836,murshidabad,west bengal,2016,11,21.29,0.02,77.43
151843,maldah,west bengal,2016,11,21.2,0.01,77.88
151851,dakshin dinajpur,west bengal,2016,11,21.46,0.0,80.03
151859,uttar dinajpur,west bengal,2016,11,21.16,0.0,78.32
151871,east midnapore,west bengal,2017,11,22.89,1.41,76.35
151872,north 24 parganas,west bengal,2017,11,23.08,1.48,76.24
151873,south 24 parganas,west bengal,2017,11,23.08,1.48,76.24
151874,haora,west bengal,2017,11,21.68,1.18,78.83
151875,kolkata,west bengal,2017,11,21.68,1.18,78.83
151878,hugli,west bengal,2017,11,21.38,0.92,79.21
151881,barddhaman,west bengal,2017,11,21.38,0.62,78.37
151882,nadia,west bengal,2017,11,21.59,0.84,79.2
151891,murshidabad,west bengal,2017,11,21.45,0.18,77.79
151898,maldah,west bengal,2017,11,21.33,0.07,78.54
151906,dakshin dinajpur,west bengal,2017,11,21.25,0.05,81.83
151914,uttar dinajpur,west bengal,2017,11,21.43,0.01,78.03
151926,east midnapore,west bengal,2018,11,24.0,0.22,70.95
151927,north 24 parganas,west bengal,2018,11,24.18,0.18,70.18
151928,south 24 parganas,west bengal,2018,11,24.18,0.18,70.18
151929,haora,west bengal,2018,11,22.73,0.15,73.81
151930,kolkata,west bengal,2018,11,22.73,0.15,73.81
151933,hugli,west bengal,2018,11,22.44,0.07,72.95
151936,barddhaman,west bengal,2018,11,22.67,0.02,69.65
151937,nadia,west bengal,2018,11,23.21,0.02,68.61
151946,murshidabad,west bengal,2018,11,23.25,0.0,63.75
151953,maldah,west bengal,2018,11,23.05,0.0,63.24
151961,dakshin dinajpur,west bengal,2018,11,22.07,0.0,72.12
151969,uttar dinajpur,west bengal,2018,11,21.95,0.0,66.37
151981,east midnapore,west bengal,2019,11,23.51,7.66,80.48
151982,north 24 parganas,west bengal,2019,11,23.84,8.94,80.0
151983,south 24 parganas,west bengal,2019,11,23.84,8.94,80.0
151984,haora,west bengal,2019,11,22.49,3.96,82.66
151985,kolkata,west bengal,2019,11,22.49,3.96,82.66
151988,hugli,west bengal,2019,11,22.26,2.47,82.81
151991,barddhaman,west bengal,2019,11,22.24,1.26,82.21
151992,nadia,west bengal,2019,11,22.51,2.99,83.75
152001,murshidabad,west bengal,2019,11,21.96,0.23,83.43
152008,maldah,west bengal,2019,11,21.69,0.07,84.45
152016,dakshin dinajpur,west bengal,2019,11,21.8,0.08,85.33
152024,uttar dinajpur,west bengal,2019,11,21.56,0.01,83.29
152036,east midnapore,west bengal,2020,11,23.26,0.33,77.2
152037,north 24 parganas,west bengal,2020,11,23.56,0.67,77.18
152038,south 24 parganas,west bengal,2020,11,23.56,0.67,77.18
152039,haora,west bengal,2020,11,21.93,0.28,79.92
152040,kolkata,west bengal,2020,11,21.93,0.28,79.92
152043,hugli,west bengal,2020,11,21.58,0.23,80.13
152046,barddhaman,west bengal,2020,11,21.44,0.13,79.74
152047,nadia,west bengal,2020,11,21.82,0.28,80.53
152056,murshidabad,west bengal,2020,11,21.11,0.03,80.54
152063,maldah,west bengal,2020,11,20.74,0.02,81.75
152071,dakshin dinajpur,west bengal,2020,11,20.89,0.04,83.28
152079,uttar dinajpur,west bengal,2020,11,20.67,0.03,78.73
152091,east midnapore,west bengal,2021,11,23.46,0.28,79.46
152092,north 24 parganas,west bengal,2021,11,23.52,0.17,78.56
152093,south 24 parganas,west bengal,2021,11,23.52,0.17,78.56
152094,haora,west bengal,2021,11,22.15,0.45,82.88
152095,kolkata,west bengal,2021,11,22.15,0.45,82.88
152098,hugli,west bengal,2021,11,21.6,0.77,83.3
152101,barddhaman,west bengal,2021,11,21.26,0.99,82.93
152102,nadia,west bengal,2021,11,21.46,0.97,82.02
152111,murshidabad,west bengal,2021,11,20.72,0.43,82.35
152118,maldah,west bengal,2021,11,20.3,0.13,83.19
152126,dakshin dinajpur,west bengal,2021,11,20.0,0.03,84.83
152134,uttar dinajpur,west bengal,2021,11,19.7,0.05,86.17
152146,east midnapore,west bengal,2022,11,22.37,1.55,74.91
152147,north 24 parganas,west bengal,2022,11,22.81,1.3,74.49
152148,south 24 parganas,west bengal,2022,11,22.81,1.3,74.49
152149,haora,west bengal,2022,11,21.09,0.0,77.16
152150,kolkata,west bengal,2022,11,21.09,0.0,77.16
152153,hugli,west bengal,2022,11,20.95,0.0,76.35
152156,barddhaman,west bengal,2022,11,21.33,0.0,72.54
152157,nadia,west bengal,2022,11,21.74,0.02,74.32
152166,murshidabad,west bengal,2022,11,21.46,0.0,72.46
152173,maldah,west bengal,2022,11,21.12,0.0,75.24
152181,dakshin dinajpur,west bengal,2022,11,21.13,0.01,79.38
152189,uttar dinajpur,west bengal,2022,11,20.92,0.04,78.82
152201,east midnapore,west bengal,2023,11,23.7,0.36,77.85
152202,north 24 parganas,west bengal,2023,11,24.0,0.8,77.07
152203,south 24 parganas,west bengal,2023,11,24.0,0.8,77.07
152204,haora,west bengal,2023,11,22.44,0.25,80.9
152205,kolkata,west bengal,2023,11,22.44,0.25,80.9
152208,hugli,west bengal,2023,11,22.21,0.19,80.81
152211,barddhaman,west bengal,2023,11,22.26,0.13,79.47
152212,nadia,west bengal,2023,11,22.67,0.32,78.93
152221,murshidabad,west bengal,2023,11,22.21,0.04,79.36
152228,maldah,west bengal,2023,11,22.01,0.02,80.0
152236,dakshin dinajpur,west bengal,2023,11,21.94,0.06,80.61
152244,uttar dinajpur,west bengal,2023,11,21.79,0.01,79.42
155881,jalpaiguri,west bengal,2000,11,22.37,0.2,62.1
155882,kochbihar,west bengal,2000,11,21.15,0.14,70.18
155893,darjiling,west bengal,2000,11,15.44,0.19,64.65
155920,jalpaiguri,west bengal,2001,11,21.41,0.25,73.97
155921,kochbihar,west bengal,2001,11,20.9,0.23,76.18
155932,darjiling,west bengal,2001,11,15.44,0.21,68.96
155959,jalpaiguri,west bengal,2002,11,21.88,0.18,67.06
155960,kochbihar,west bengal,2002,11,20.85,0.38,71.7
155971,darjiling,west bengal,2002,11,15.73,0.06,62.53
155998,jalpaiguri,west bengal,2003,11,20.41,0.32,75.99
155999,kochbihar,west bengal,2003,11,20.11,0.2,78.77
156010,darjiling,west bengal,2003,11,14.65,0.24,69.46
156037,jalpaiguri,west bengal,2004,11,20.49,0.1,72.45
156038,kochbihar,west bengal,2004,11,19.82,0.08,74.61
